identifierHash,type,country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode
4545853560583946577,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,us
3674996000862100510,user,Australie,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,au
-219866092200662376,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,593,2857,95.23,7.94,us
-712448527830587144,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,us
-1181891700676301062,user,Etats-Unis,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,688,2857,95.23,7.94,us
-4107533297567212968,user,Etats-Unis,en,4,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,457,2857,95.23,7.94,us
-8715855724432601442,user,Roumanie,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,ro
-4185240223311902979,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,us
3023166067410545643,user,Australie,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,au
7840691370156193843,user,France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,fr
6570191713421547451,user,France,fr,4,13,1,0,0,0.0,0,0,F,2,mrs,True,False,True,False,355,2857,95.23,7.94,fr
8583290901231326355,user,France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,fr
-577174132104193791,user,Canada,fr,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,16,2857,95.23,7.94,ca
-5141424883577620379,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,us
6797278064492237657,user,France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,696,2857,95.23,7.94,fr
8947701032986838831,user,Etats-Unis,en,4,8,37,0,0,0.0,0,0,F,2,mrs,True,False,True,True,400,2857,95.23,7.94,us
-3979945036194014651,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,us
5593912539428473915,user,France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,fr
1643742818106885339,user,Kowait,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,kw
6747540324184540182,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,696,2857,95.23,7.94,us
6009370236201760158,user,Etats-Unis,en,4,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,696,2857,95.23,7.94,us
2288779273705300185,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,us
-7249591129800717027,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,us
-4451870168671024510,user,Canada,en,4,8,1,0,0,0.0,2,0,F,2,mrs,False,False,False,True,659,2857,95.23,7.94,ca
6735376891588415611,user,Hong Kong,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,596,2857,95.23,7.94,hk
6361213830124315239,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,us
-2781386027270725752,user,France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,fr
-9170713321950627608,user,France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,fr
7840151784896180590,user,Australie,en,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,419,2857,95.23,7.94,au
1335742646814095220,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,us
-5284517967972595445,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,us
-2279374107062098218,user,Australie,en,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,663,2857,95.23,7.94,au
-978280997771110637,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,696,2857,95.23,7.94,us
583077402537674132,user,Australie,en,4,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,669,2857,95.23,7.94,au
-4800819295049265145,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,696,2857,95.23,7.94,us
5623492040854992976,user,France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,fr
-4129011934375344954,user,Allemagne,de,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,575,2857,95.23,7.94,de
5119677242929407072,user,Italie,it,4,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,591,2857,95.23,7.94,it
4302211063179423928,user,Etats-Unis,es,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,us
-931194578095509438,user,France,fr,4,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,fr
4733303800031503630,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,us
5377807045243817258,user,Costa Rica,en,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,683,2857,95.23,7.94,cr
-1473057407025251298,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,gb
861384652152516414,user,Australie,en,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,682,2857,95.23,7.94,au
6070690817651945995,user,Allemagne,de,4,8,1,0,0,0.0,0,2,F,2,mrs,False,False,False,True,665,2857,95.23,7.94,de
-868470194225035503,user,France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,fr
7714162559985257583,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,gb
3059234775194400420,user,Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,gb
4648301379173152610,user,Russie,en,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,696,2857,95.23,7.94,ru
-3040016816725539802,user,Australie,en,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,696,2857,95.23,7.94,au
-2664165105024112751,user,France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,fr
8688425057775931911,user,Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,us
-6628136470879886888,user,Australie,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,696,2857,95.23,7.94,au
-3295792302980489111,user,Espagne,es,4,7,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,357,2857,95.23,7.94,es
